EmpID,LastName,FirstName,TeamCode,PosCode,PlayerNo,Age,Weight,Height,YearsOfExp,College
17856,Watkins,Carlos,AZC,DT,94,29,305,75,7,Clemson
59958,Johnson,Jaquan,LVR,S,26,27,190,70,5,Miami
40385,Lance,Trey,SFN,QB,5,23,224,76,3,North Dakota State
33550,Prescott,Dak,DLC,QB,4,30,238,74,8,Mississippi State
12555,Peoples,Camerun,CAP,RB,32,23,225,74,0,Appalachian State
71420,Okereke,Bobby,NYG,LB,58,27,235,73,5,Stanford
46618,Vann,Josh,CAP,WR,87,23,192,71,0,South Carolina
48979,Proche II,James,BLR,WR,10,26,201,71,4,SMU
17587,Cooney,Nolan,AZC,P,16,26,202,75,1,Syracuse
89444,McCrary-Ball,Marcelino,SFN,LB,40,24,214,72,1,Indiana
51251,Hickman,Ronnie,CLB,S,33,21,209,73,0,Ohio State
89491,Hallett II,Erick,JKJ,CB,40,23,190,71,0,Pittsburgh
76627,Butker,Harrison,KCC,K,7,28,199,76,7,Georgia Tech
48369,Chase,Ja'Marr,CNB,WR,1,23,201,72,3,LSU
20373,Smith,Mazi,DLC,DT,58,22,337,75,0,Michigan
66478,McKeon,Sean,DLC,TE,84,25,238,77,4,Michigan
27079,Cobb,Randall,NYJ,WR,18,33,192,70,13,Kentucky
18492,Fisk,Tucker,ATF,TE,43,24,285,76,1,Stanford
76191,Bolton,Nick,KCC,LB,32,23,237,71,3,Missouri
18947,Jones,Jaylon,INC,CB,40,21,203,74,0,Texas A&M
81162,Lanen,Cole,JKJ,OT,70,25,312,76,2,Wisconsin
99760,Williams,Trent,SFN,OT,71,35,320,77,14,Oklahoma
49680,Sieg,Trent,DLC,LS,44,28,240,75,6,Colorado State
86627,Facyson,Brandon,LVR,CB,31,28,197,74,6,Virginia Tech
27430,Malone,DeAngelo,ATF,LB,51,24,240,76,2,Western Kentucky
57668,Jones,Travis,BLR,DT,98,23,327,76,2,UConn
81998,Munford Jr.,Thayer,LVR,OT,77,23,315,78,2,Ohio State
87743,Whiteheart,Blake,AZC,TE,47,23,247,76,0,Wake Forest
80383,Knox,Dawson,BFB,TE,88,26,254,76,5,Ole Miss
71140,Gervase,Jake,MNV,S,43,27,212,73,2,Iowa
86937,Marquez-Scantling,Marquez,KCC,WR,11,28,206,76,6,South Florida
75282,Deng,Kuony,PTS,LB,49,25,240,78,1,California
78713,Leavitt,Dallin,GBP,S,6,29,195,70,5,Utah State
69568,Claybrooks,Chris,JKJ,CB,6,26,180,69,4,Memphis
40732,Hall,Hassan,CLB,RB,30,22,196,70,0,Georgia Tech
12335,Adams,Tony,NYJ,S,22,24,205,72,2,Illinois
99860,Hufanga,Talanoa,SFN,S,29,23,200,72,3,USC
70601,Knight,Qwuantrezz,SFN,CB,43,25,199,72,0,UCLA
38703,Bozeman,Bradley,CAP,C,56,28,325,77,6,Alabama
27866,Ward,Jimmie,HST,S,1,32,195,71,10,Northern Illinois
47036,Thomas,Keir,LAR,LB,96,25,275,74,2,Florida State
22937,Harper,Devin,DLC,LB,50,25,234,72,2,Oklahoma State
34598,Hall,Logan,TBB,DE,90,23,283,78,2,Houston
89639,Trainer,Andrew,LAC,OT,62,25,320,79,2,William & Mary
12803,Edmunds,Tremaine,CHB,LB,49,25,250,77,6,Virginia Tech
40735,Stokes,Eric,GBP,CB,21,24,194,72,3,Georgia
30943,Carlson,Anders,GBP,K,17,25,219,77,0,Auburn
11091,Benton,Keeanu,PTS,DT,95,22,309,76,0,Wisconsin
55828,Sweat,Montez,WSC,DE,90,26,262,78,5,Mississippi State
74666,Shepley,Dakoda,INC,C,65,28,290,77,2,Brit Columbia
71256,Bush,Arquon,STS,CB,24,23,187,72,0,Cincinnati
58630,Teller,Wyatt,CLB,G,77,28,315,76,6,Virginia Tech
82323,Nelson,Quenton,INC,G,56,27,330,77,6,Notre Dame
58341,Settle,Tim,BFB,DT,99,26,313,75,6,Virginia Tech
24399,Jones,Deion,CAP,LB,53,28,222,73,8,LSU
77451,Snyder,Jack,MNV,G,68,26,310,77,1,San José State
54908,Harris,Josh,LAC,LS,47,34,224,73,12,Auburn
75704,Rypien,Brett,LAR,QB,11,27,202,74,4,Boise State
75476,Aumavae-Laulu,Malaesala,BLR,OT,71,24,330,78,0,Oregon
90237,McCloud III,Ray-Ray,SFN,WR,3,26,190,69,6,Clemson
31742,Evans,Darren,NYG,CB,35,25,174,75,1,LSU
56774,Torrence II,Rashad,LAR,S,33,21,193,71,0,Florida
60409,Evans,Zach,LAR,RB,21,22,202,71,0,Ole Miss
41225,Williams,Damien,LVR,RB,32,31,221,71,9,Oklahoma
99012,Ahmed,Salvon,MMD,RB,26,24,197,71,4,Washington
57518,Rourke,Nathan,JKJ,QB,18,25,210,73,0,Ohio
31582,Rush,Darius,INC,CB,30,23,198,74,0,South Carolina
78383,Smith,Andre,ATF,LB,59,26,240,72,5,North Carolina
29519,Brandel,Blake,MNV,OT,64,26,315,79,3,Oregon State
74893,Luketa,Jesse,AZC,LB,43,24,253,75,2,Penn State
87741,Jones,Braylon,AZC,C,63,25,301,75,1,Houston
39267,Davis,Demario,NOS,LB,56,34,248,74,12,Arkansas State
60789,Sudfeld,Nate,DTL,QB,10,29,230,78,7,Indiana
15034,Bobenmoyer,Jacob,LVR,LS,50,26,235,74,4,Northern Colorado
18235,Jordan,Cameron,NOS,DE,94,34,287,76,13,California
55279,Pryor,Kendric,JKJ,WR,14,25,189,71,2,Wisconsin
36576,Gaines II,Jon,AZC,G,59,24,303,76,0,UCLA
15315,Williams,Darryl,JKJ,C,60,26,304,74,1,Mississippi State
56961,Ramsey,Jalen,MMD,CB,5,28,208,73,8,Florida State
19687,Grant,Jaydon,LVR,S,40,25,190,72,0,Oregon State
93911,Tufele,Jay,CNB,DT,97,24,305,75,3,USC
59557,Hoffman,Brock,DLC,C,67,24,302,76,1,Virginia Tech
93557,Cannella,Sal,STS,TE,46,26,242,77,1,Auburn
66103,Hardy,Daniel,LAR,LB,44,24,240,75,2,Montana State
92876,Williams,Joejuan,MNV,CB,29,25,212,75,5,Vanderbilt
98122,Ridley,Calvin,JKJ,WR,0,28,190,73,5,Alabama
29218,Whittaker,Jace,WSC,CB,32,28,185,71,2,Arizona
79964,Taylor,Ja'Sir,LAC,CB,36,24,185,70,2,Wake Forest
19711,Jenkins,Elgton,GBP,G,74,27,311,77,5,Mississippi State
23364,Jackson,Deon,INC,RB,35,24,216,71,3,Duke
68512,Vaughn,Ke'Shawn,TBB,RB,21,26,214,70,4,Vanderbilt
47453,Fulton,Kristian,TNT,CB,26,24,197,71,4,LSU
80394,Gotel,Matt,STS,DT,77,24,341,73,0,West Florida
18636,Sharpe,David,BLR,OT,74,27,343,78,5,Florida
90573,McLaurin,Terry,WSC,WR,17,27,210,72,5,Ohio State
88347,Pollard,Tony,DLC,RB,20,26,209,72,5,Memphis
33699,Woolen,Riq,STS,CB,27,24,210,76,2,UTSA
45683,Pearson,Henry,GBP,FB,44,23,249,74,0,Appalachian State
30929,Beasley,Cole,NYG,WR,9,34,177,68,12,SMU
31661,Martin,Jartavius,WSC,S,20,23,195,72,0,Illinois
76401,Cook,Alex,NYG,S,23,24,196,73,0,Washington
35506,Clark,Damone,DLC,LB,33,23,240,75,2,LSU
26113,Bailey,Markus,CNB,LB,51,26,235,72,4,Purdue
19985,Cross,Nick,INC,S,20,21,212,72,2,Maryland
81401,Helm,Daniel,DTL,TE,43,28,251,76,3,Duke
59981,Toth,Brett,PHE,OT,64,26,304,78,5,Army
64730,Mayfield,Baker,TBB,QB,6,28,215,73,6,Oklahoma
83815,Hooker,Amani,TNT,S,37,25,210,71,5,Iowa
59328,Cominsky,John,DTL,DE,79,27,285,77,5,University of Charleston (WV)
70285,McKinley III,Verone,MMD,S,32,23,195,70,2,Oregon
27600,Fenton,Rashad,AZC,CB,24,26,188,71,4,South Carolina
11686,Scott,Stevie,AZC,RB,49,23,231,73,0,Indiana
54599,Stout,Jordan,BLR,P,11,25,210,75,2,Penn State
97390,Treadwell,Laquon,BLR,WR,5,28,215,74,5,Ole Miss
85104,Gay,Willie,KCC,LB,50,25,243,73,4,Mississippi State
70990,Morris,Mike,STS,DE,94,22,295,78,0,Michigan
67394,Gurman,Vitaliy,LVR,G,73,25,305,75,1,Toledo
14542,Griffin,Shaquill,HST,CB,16,28,198,72,7,UCF
28648,Grugier-Hill,Kamu,CAP,LB,54,29,220,74,8,Eastern Illinois
77038,Manning,Tashawn,BLR,G,62,25,330,76,0,Kentucky
79491,Simmons,Justin,DVB,S,31,29,202,74,8,Boston College
85206,Fryfogle,Ty,KCC,WR,13,24,205,74,1,Indiana
38175,Kraft,Tucker,GBP,TE,85,22,259,77,0,South Dakota State
89691,Smith,Braden,INC,OT,72,27,312,78,6,Auburn
25392,Ford,Mike,CLB,CB,28,28,195,72,6,Southeast Missouri State
84955,Otomewo,Esezi,MNV,DE,90,24,282,77,2,Minnesota
37170,Humphries,D.J.,AZC,OT,74,29,307,77,9,Florida
55942,Hebert,Griffin,STS,TE,47,24,239,73,0,Louisiana Tech
65869,Anger,Bryan,DLC,P,5,34,202,75,12,California
50601,Trask,Kyle,TBB,QB,2,25,236,77,3,Florida
42041,Joseph,Kerby,DTL,S,31,22,203,73,2,Illinois
89853,Prince,Deneric,KCC,RB,34,23,216,72,0,Tulsa
77458,Martinez,Adrian,DTL,QB,18,23,220,74,0,Kansas State
81140,Tremble,Tommy,CAP,TE,82,23,250,76,3,Notre Dame
93877,Taylor,J.J.,NEP,RB,42,25,190,66,3,Arizona
58874,Wallace,Tylan,BLR,WR,16,24,193,71,3,Oklahoma State
15833,Hardman Jr.,Mecole,NYJ,WR,6,25,187,70,5,Georgia
63225,Erving,Cameron,CAP,OT,75,31,315,77,9,Florida State
82422,Anderson,Tycen,CNB,S,26,24,209,74,2,Toledo
57070,Hull,Evan,INC,RB,26,22,209,70,0,Northwestern
94654,Reagor,Jalen,MNV,WR,5,24,197,71,4,TCU
71371,Andrews,Josh,PHE,G,74,32,298,74,9,Oregon State
10670,Lamb,CeeDee,DLC,WR,88,24,200,74,4,Oklahoma
60449,Igwebuike,Godwin,ATF,RB,42,28,213,72,5,Northwestern
36326,Moore,Nick,BLR,LS,46,30,260,74,3,Georgia
70893,Darden,Jaelon,CLB,WR,16,24,175,68,3,North Texas
77144,Chaisson,K'Lavon,JKJ,LB,45,24,245,75,4,LSU
15804,Sample,Drew,CNB,TE,89,27,255,77,5,Washington
38649,Lewan,Jason,GBP,DT,60,24,293,78,0,Illinois State
72220,Skowronek,Ben,LAR,WR,18,26,224,75,3,Notre Dame
61885,Yeboah,Kenny,NYJ,TE,88,24,250,75,3,Ole Miss
33357,Diesch,Kellen,CHB,OT,78,23,300,79,1,Arizona State
77182,Johnson,Tyron,DLC,WR,80,27,193,73,4,Oklahoma State
34749,Lammons,Chris,INC,CB,34,27,190,70,4,South Carolina
59940,Bryant,Brandin,NYG,DT,69,29,289,74,2,Florida Atlantic
64344,Thomas,A.J.,CHB,S,38,23,214,74,1,Western Michigan
96534,Mills,Jalen,NEP,CB,2,29,200,72,8,LSU
40387,Herbert,Justin,LAC,QB,10,25,236,78,4,Oregon
52107,White,Kyzir,AZC,LB,7,27,234,74,6,West Virginia
25539,Wharton,Tershawn,KCC,DT,98,25,280,73,4,Missouri S&T
18724,Baccellia,Andre,AZC,WR,82,26,175,70,2,Washington
48884,Kuntz,Christian,PTS,LS,46,29,228,73,3,Duquesne
89664,Davis,Daewood,MMD,WR,87,24,196,73,0,Western Kentucky
33383,Garror,Eric,TNT,CB,33,23,174,68,0,Louisiana
54475,Barnett,Derek,PHE,DE,96,27,259,75,7,Tennessee
45810,Hekker,Johnny,CAP,P,10,33,225,77,12,Oregon State
38882,Moa,David,LAC,DT,50,27,296,75,1,Boise State
94786,Bell,Greg,PTS,RB,38,25,200,72,2,San Diego State
53765,Baringer,Bryce,NEP,P,9,24,215,75,0,Michigan State
29264,Little,Walker,JKJ,OT,72,24,325,79,3,Stanford
50210,Hippenhammer,Mac,CNB,WR,14,24,177,71,0,Miami (OH)
56307,Bawden,Nick,NYJ,FB,48,27,245,74,6,San Diego State
31814,Gaye,Ali,HST,DE,73,25,265,78,0,LSU
65626,Martin,Wes,CLB,G,67,27,315,75,5,Indiana
98831,Jefferson,Quinton,NYJ,DT,93,30,291,76,8,Maryland
53988,Booth Jr.,Andrew,MNV,CB,23,22,194,72,2,Clemson
51366,Atkins,Kevin,NYG,DT,76,25,307,74,1,Fresno State
32278,Weaver,Isaac,LAC,C,60,25,310,78,2,Old Dominion
74147,Gray,J.T.,NOS,S,48,27,202,72,6,Mississippi State
24975,Montgomery,D.J.,INC,WR,8,26,201,73,2,Austin Peay
32820,Conklin,Jack,CLB,OT,78,29,308,78,8,Michigan State
75498,Bell,Travis,CHB,DT,73,24,305,73,0,Kennesaw State
45492,Turner,Nolan,TBB,S,34,25,202,73,2,Clemson
32906,Marshall,Jonathan,PTS,DT,91,25,310,75,2,Arkansas
83682,Montgomery,David,DTL,RB,5,26,224,71,5,Iowa State
28036,Smoot,Dawuane,JKJ,LB,91,28,275,75,7,Illinois
51905,Lucien,Jeremy,BLR,CB,31,23,200,74,0,Vanderbilt
43267,Evans,Mike,TBB,WR,13,30,231,77,10,Texas A&M
28812,Mack,Isaiah,WSC,DT,64,27,299,73,3,Chattanooga
43133,Thomas,Josh,CAP,S,38,26,205,72,1,Appalachian State
53184,Benjamin,Eno,NOS,RB,26,24,207,69,4,Arizona State
87871,Dickson,Michael,STS,P,4,27,208,74,6,Texas
25354,Lamm,Kendall,MMD,OT,70,31,310,77,8,Appalachian State
15778,Austin,Bless,ATF,CB,31,27,198,73,4,Rutgers
89273,Ferguson,Reid,BFB,LS,69,29,235,74,7,LSU
40788,Walker III,Tracy,DTL,S,21,28,206,73,6,Louisiana
75084,Dixon,De'Shaan,JKJ,DE,47,24,247,77,2,Norfolk State
48120,Williams,Darrel,NOS,RB,34,28,224,71,6,LSU
68601,Jackson,Dequan,JKJ,LB,55,23,255,73,0,Colorado State
51682,Trahan,Bralen,CHB,CB,45,24,201,72,0,Louisiana
66336,Tranquill,Drue,KCC,LB,23,28,234,74,5,Notre Dame
65734,Whiteside II,Nick,WSC,CB,32,23,200,73,0,Saginaw Valley State
30364,Hesse,Parker,ATF,TE,46,28,261,75,3,Iowa
93923,York,Cade,CLB,K,3,22,206,73,2,LSU
79611,Thomas,Tavierre,HST,CB,4,27,205,70,6,Ferris State
94384,Landers,Matt,STS,WR,17,24,200,76,0,Kansas
50440,Fitzpatrick,Minkah,PTS,S,39,26,207,73,6,Alabama
39029,Kuntz,Zack,NYJ,TE,81,24,251,80,0,Old Dominion
19462,Ajiake,Austin,DVB,LB,53,23,223,73,0,UNLV
55647,Brooks,Myles,DLC,CB,39,22,198,74,0,Louisiana Tech
52021,Hodge,KhaDarel,ATF,WR,12,28,183,71,6,Prarie View A&M
38659,Kirk,Christian,JKJ,WR,13,26,200,71,6,Texas A&M
63232,Cline,Kameron,BFB,DE,96,25,283,76,1,South Dakota
58660,Borders,Breon,ATF,CB,36,28,189,72,4,Duke
40027,Vildor,Kindle,CHB,CB,22,25,189,71,4,Georgia Southern
36177,Bryant,Austin,SFN,DE,56,26,250,77,5,Clemson
98499,Kmet,Cole,CHB,TE,85,24,260,78,4,Notre Dame
76634,Holmes,Jalyn,NYJ,DE,97,27,283,77,5,Ohio State
86402,Howard,Tytus,HST,OT,71,27,322,77,5,Alabama State
80125,Wilson,Marvin,PHE,DT,73,24,303,76,1,Florida State
62608,Herbert,Khalil,CHB,RB,24,25,212,69,3,Virginia Tech
95223,Gross-Matos,Yetur,CAP,LB,97,25,265,77,4,Penn State
73816,Onujiogu,Joshua,STS,LB,49,25,252,74,1,Framingham State
97781,Ford,Jonathan,GBP,DT,99,24,338,77,2,Miami
34184,Empey,James,GBP,C,62,26,303,75,1,BYU
62591,Moore,Chris,TNT,WR,11,30,200,73,8,Cincinnati
88139,Jackson,Lamar,BLR,QB,8,26,212,74,6,Louisville
72841,Holmes,Christian,WSC,CB,34,25,205,73,2,Oklahoma State
27992,Williams,Joshua,KCC,CB,2,23,193,75,2,Fayetteville State
49144,McFadden,Jordan,LAC,G,71,23,303,74,0,Clemson
96281,Blough,David,AZC,QB,17,28,207,73,4,Purdue
17346,Krull,Lucas,NOS,TE,87,25,260,78,1,Pittsburgh
96918,Brown,Tanner,LAR,K,49,23,177,72,0,Oklahoma State
58943,Ryan,Sean,BLR,WR,82,24,200,73,0,Rutgers
93639,Dorsey,Khalil,DTL,CB,30,25,185,68,3,Northern Arizona
83529,Brooks,Jordyn,STS,LB,56,25,240,72,4,Texas Tech
61607,Bachman,Alex,HST,WR,14,27,190,72,1,Wake Forest
27963,McBride,Trey,AZC,TE,85,23,246,76,2,Colorado State
67260,Hayes,Kaleb,JKJ,CB,43,24,194,71,0,BYU
34287,Day,Sheldon,MNV,DT,52,29,294,73,7,Notre Dame
34914,James,Jesse,NOS,TE,81,29,261,79,9,Penn State
64415,Washington,Scotty,NEP,TE,17,26,245,77,1,Wake Forest
30914,Peters,Marcus,LVR,CB,24,30,197,72,9,Washington
35320,McGill,T.Y.,SFN,DT,96,30,295,72,8,NC State
95416,Reid,Trevor,ATF,OT,75,23,307,77,0,Louisville
32587,Ogletree,Drew,INC,TE,85,25,260,77,2,Youngstown State
61084,Sarell,Foster,LAC,OT,73,24,322,78,2,Stanford
71158,Tom,Zach,GBP,G,50,24,304,76,2,Wake Forest
35976,Uluave,Alama,MMD,C,62,24,303,74,0,San Diego State
51485,Gipson,Trevis,CHB,DE,99,26,263,76,4,Tulsa
98846,V,David,NYG,WR,13,27,211,75,3,West Virginia
21297,Hammond,Josh,DVB,WR,37,25,194,72,1,Florida
95355,Gardeck,Dennis,AZC,LB,45,29,232,72,6,Sioux Falls
42730,Cook,Bryan,KCC,S,6,23,206,73,2,Cincinnati
86339,Dantzler,Cameron,HST,CB,20,24,188,74,4,Mississippi State
67841,Gwyn,Jovaughn,ATF,G,56,24,300,75,0,South Carolina
15242,Conner,Chamarri,KCC,S,27,23,206,72,0,Virginia Tech
64819,Muse,Tanner,PTS,LB,44,26,227,74,4,Clemson
86606,Patrick,Aaron,DVB,LB,94,26,245,76,3,Eastern Kentucky
26452,Hicks,Faion,DVB,CB,29,24,192,70,1,Wisconsin
45221,Haskins,Robert,CHB,OT,73,24,297,77,0,USC
13634,Reed,Joe,CHB,WR,80,25,224,72,2,Virginia
81343,Smith,Harrison,MNV,S,22,34,211,74,12,Notre Dame
61444,Covey,Britain,PHE,WR,18,26,173,68,2,Utah
69738,Jackson,Kearis,TNT,WR,5,23,196,71,0,Georgia
91035,Santos,Cairo,CHB,K,8,31,175,68,9,Tulane
72402,Cunningham,Malik,NEP,QB,16,24,198,73,0,Louisville
59598,Edmunds,Terrell,PHE,S,26,26,217,73,6,Virginia Tech
14603,Slade,Jacob,AZC,DT,60,23,293,75,0,Michigan State
93865,Wright,Owen,BLR,RB,36,24,215,71,0,Monmouth
79834,Kazee,Damontae,PTS,S,23,30,174,71,7,San Diego State
11874,Vincent,Taron,LAR,DT,69,23,305,73,0,Ohio State
75341,O'Neill,Brian,MNV,OT,75,27,310,79,6,Pittsburgh
62363,Snowden,Charles,TBB,LB,48,25,240,79,1,Virginia
70070,Ellis,Tino,MMD,CB,34,25,195,73,1,Maryland
73780,Lucas,Chase,DTL,CB,27,26,184,71,2,Arizona State
47084,Blackwell,Josh,CHB,CB,39,24,180,71,2,Duke
22136,Hill,Tyreek,MMD,WR,10,29,191,70,8,West Alabama
40016,Waters,Marquis,NYJ,S,35,24,215,73,0,Texas Tech
87608,Kearse,Jayron,DLC,S,27,29,215,76,8,Clemson
77615,Pitts,Kyle,ATF,TE,8,22,246,78,3,Florida
22100,Wesco,Trevon,TNT,TE,88,27,267,75,5,West Virginia
19662,Udoh,Olisaemeka,MNV,G,74,26,320,78,5,Elon
27572,Ward,Jonathan,TNT,RB,33,25,202,72,4,Central Michigan
39313,Fisher,Joey,SFN,OT,66,25,296,77,0,Shepherd
50997,Boykin,Lance,STS,CB,18,22,198,74,0,Coastal Carolina
12060,Ingram,Ed,MNV,G,67,24,307,75,2,LSU
44382,Beathard,C.J.,JKJ,QB,3,29,215,74,7,Iowa
33241,Pace Jr.,Ivan,MNV,LB,40,22,231,70,0,Cincinnati
69490,Ness,Lukas,GBP,LB,90,22,272,77,0,Iowa
15932,Porter Jr.,Joey,PTS,CB,24,23,193,74,0,Penn State
12700,Smith,Tyron,DLC,OT,77,32,320,77,13,USC
53364,Mukuamu,Israel,DLC,S,24,23,205,76,3,South Carolina
35161,Aiyuk,Brandon,SFN,WR,11,25,200,72,4,Arizona State
35374,Avila,Steve,LAR,G,73,23,332,75,0,TCU
40635,Butler,Percy,WSC,S,35,23,191,72,2,Louisiana
51684,Johnson Jr.,Paris,AZC,OT,70,22,313,78,0,Ohio State
54231,Whitley,Benton,MNV,LB,51,24,260,75,2,Holy Cross
21026,Muse,Nick,MNV,TE,34,24,252,77,2,South Carolina
54076,Plant,Adam,LVR,DE,52,23,263,77,0,UNLV
38073,Ekwonu,Ikem,CAP,OT,79,22,320,76,2,NC State
82819,Wirfs,Tristan,TBB,OT,78,24,320,77,4,Iowa
88273,Hawkins III,Tre,NYG,CB,37,23,195,75,0,Old Dominion
82568,Wicks,Dontayvion,GBP,WR,13,22,206,73,0,Virginia
75362,Phillips,Darius,HST,CB,44,27,190,70,6,Western Michigan
11335,Uche,Josh,NEP,LB,55,24,240,75,4,Michigan
62496,Taumoepenu,Pita,NYJ,DE,50,29,245,73,2,Utah
19727,Johnson III,John,LAR,S,43,27,209,72,7,Boston College
89785,Laing,Brent,NYJ,G,63,24,304,75,0,Minnesota Duluth
67660,Gowan,Tay,MNV,CB,31,25,185,74,2,UCF
77850,Noteboom,Joe,LAR,OT,70,28,321,77,6,TCU
42562,Junior,Gregory,JKJ,CB,34,24,190,72,1,Ouachita Baptist
52826,Smith,Preston,GBP,LB,91,30,265,77,9,Mississippi State
56334,Anudike-Uzomah,Felix,KCC,DE,97,21,255,76,0,Kansas State
75168,Newman,Royce,GBP,G,70,26,310,77,3,Ole Miss
83547,Luther,T.J.,NYJ,WR,85,23,189,71,0,Gardner-Webb
17220,Johnson III,Raymond,CNB,DE,56,24,264,75,2,Georgia Southern
40456,Anderson,Zayne,BFB,S,38,26,206,74,1,BYU
50706,Campbell,Tyson,JKJ,CB,32,23,195,73,3,Georgia
49476,Sanders,Miles,CAP,RB,6,26,211,71,5,Penn State
78288,Thomas,Andrew,NYG,OT,78,24,315,77,4,Georgia
87299,Goodson,Tyler,GBP,RB,39,22,197,69,1,Iowa
67593,Lawrence,DeMarcus,DLC,DE,90,31,265,75,10,Boise State
57625,Roos,Jordan,TNT,G,70,30,302,75,4,Purdue
32944,Smith,Donovan,KCC,OT,79,30,338,78,9,Penn State
81658,Davis,Alonzo,TNT,CB,38,24,203,73,0,Northern Arizona
11968,Hunt,Robert,MMD,OT,68,26,335,78,4,Louisiana
89604,Williams,Quincy,NYJ,LB,56,26,225,71,5,Murray State
10554,Alexandre,Deslin,NYJ,DE,98,25,264,75,0,Pittsburgh
79458,Vrabel,Tyler,ATF,OT,73,23,315,78,1,Boston College
91731,Williams,Trill,MMD,CB,6,23,202,73,3,Syracuse
78369,Stick,Easton,LAC,QB,2,27,224,73,5,North Dakota State
25129,McCloud,Zach,AZC,LB,53,25,235,74,1,Miami
81054,Jones,Chandler,LVR,DE,55,33,265,77,12,Syracuse
68164,Hayes,Marquis,AZC,G,78,24,318,77,2,Oklahoma
75923,Elliott,Jordan,CLB,DT,96,25,303,76,4,Missouri
25064,Smith,T.J.,MNV,DT,50,26,300,75,1,Arkansas
16342,Curl,Kamren,WSC,S,31,24,198,74,4,Arkansas
33875,James,Andre,LVR,C,68,26,300,76,5,UCLA
27457,Gibson,Antonio,WSC,RB,24,25,220,74,4,Memphis
92602,Lalos,Niko,NOS,DE,54,26,269,77,2,Dartmouth
62218,Harrison,Malik,BLR,LB,40,25,247,75,4,Ohio State
15282,Prater,Matt,AZC,K,5,39,201,70,17,UCF
40426,Russell,J.J.,TBB,LB,51,24,225,73,2,Memphis
85597,Brown,Cam,NYG,LB,47,25,233,77,4,Penn State
82909,Schooler,Brenden,NEP,S,41,26,210,73,2,Texas
82357,Hill,Lavert,PTS,CB,25,24,190,70,1,Michigan
71973,Hawkins,Jaylinn,ATF,S,32,25,208,73,4,California
13839,Glasgow,Graham,DTL,G,60,31,315,78,8,Michigan
95343,Horsted,Jesper,LVR,TE,80,26,237,75,4,Princeton
57959,Smith-Marsette,Ihmir,KCC,WR,82,23,185,73,3,Iowa
57193,Jean-Charles,Shemar,GBP,CB,22,25,184,70,3,Appalachian State
58186,Leverett,Nick,TBB,G,60,26,310,76,3,Rice
20177,Folk,Nick,NEP,K,6,38,225,73,16,Arizona
93908,Zappe,Bailey,NEP,QB,4,24,215,73,2,Western Kentucky
95956,Lawrence,Trevor,JKJ,QB,16,23,220,78,3,Clemson
85366,Jamison,D'Shawn,SFN,CB,22,24,185,69,0,Texas
60593,Moore II,Kenny,INC,CB,23,28,190,69,7,Valdosta State
87726,Cronk,Coy,JKJ,OT,64,25,318,76,1,Iowa
72635,Hummel,Jake,LAR,LB,35,24,235,73,2,Iowa State
19213,Richardson,Colby,DTL,CB,24,25,190,73,0,LSU
70460,Kinsey,Mason,TNT,WR,12,24,203,70,1,Berry College
61270,Taylor,Jonathan,INC,RB,28,24,226,70,4,Wisconsin
65212,Gentry,Zach,PTS,TE,81,26,265,80,5,Michigan
33137,Gipson,Xavier,NYJ,WR,82,22,189,69,0,Stephen F. Austin
40269,Carter,Jalen,PHE,DT,98,22,314,75,0,Georgia
13859,Robertson-Harris,Roy,JKJ,DE,95,30,290,77,7,UTEP
90081,Green,Juwan,KCC,WR,89,25,187,72,1,UAlbany
84398,Evans II,Mark,NOS,OT,68,23,295,76,0,Arkansas-Pine Bluff
73262,Fromm,Jake,WSC,QB,11,25,215,74,3,Georgia
60946,Perkins,Ronnie,NEP,LB,51,23,250,75,3,Oklahoma
12900,Blacklock,Ross,MNV,DT,96,25,307,77,4,TCU
14290,Edmonds,Chase,TBB,RB,22,27,205,69,6,Fordham
83410,Wright,Ryan,MNV,P,14,23,245,75,2,Tulane
34918,McCollum,Ryan,PTS,C,62,25,300,77,2,Texas A&M
86394,Vohasek,Raymond,JKJ,DT,59,24,311,74,0,North Carolina
48089,Schwartz,Anthony,CLB,WR,10,22,186,72,3,Auburn
25653,McKenzie,Jalen,STS,OT,76,24,315,77,1,USC
50658,Tunsil,Laremy,HST,OT,78,29,313,77,8,Ole Miss
17049,Heath,Malik,GBP,WR,18,23,213,74,0,Ole Miss
44048,McCutcheon,Lance,LAR,WR,82,24,202,75,2,Montana State
67501,Jones,Manny,PTS,DE,72,24,290,76,1,Colorado State
65090,Davis,Tyon,LAR,CB,20,24,180,72,0,Tulsa
42922,Young,Bryce,CAP,QB,9,22,194,70,0,Alabama
52632,Diaby,Yaya,TBB,LB,0,24,263,75,0,Louisville
80147,Byrd,Jordan,PTS,WR,16,23,170,69,0,San Diego State
53605,Gray,Eric,NYG,RB,20,23,210,70,0,Oklahoma
84887,Hasty,JaMycal,JKJ,RB,22,26,205,68,4,Baylor
30888,Jones IV,Sidney,CNB,CB,24,27,181,72,6,Washington
45613,Beachum,Kelvin,AZC,OT,68,34,308,75,12,SMU
45040,Barrett,Shaquil,TBB,LB,7,30,250,74,10,Colorado State
20255,Torrence,O'Cyrus,BFB,G,64,23,347,77,0,Florida
30061,Rupcich,Andrew,TNT,OT,76,24,318,78,1,Culver-Stockton Coll
81329,Rush,Thomas,TNT,LB,48,23,251,75,0,Minnesota
